Date,Close,1d_abs,1d_dir,2d_abs,1d_cls,2d_cls,3d_cls,4d_cls,5d_cls,6d_cls,7d_cls,8d_cls,9d_cls,10d_cls,50d_ma,100d_ma,200d_ma,future_price
2019-03-20,115.66,-0.13000000000000966,0,-0.04999999999999716,115.79,115.71,114.08,112.78,112.69,111.82,111.05,108.76,108.65,109.98,106.59500000000004,104.88859999999984,104.65034999999989,
2019-03-21,118.32,2.6599999999999966,1,2.529999999999987,115.66,115.79,115.71,114.08,112.78,112.69,111.82,111.05,108.76,108.65,106.94640000000003,105.07339999999984,104.74779999999988,
2019-03-22,115.2,-3.1199999999999903,0,-0.45999999999999375,118.32,115.66,115.79,115.71,114.08,112.78,112.69,111.82,111.05,108.76,107.20660000000004,105.16859999999984,104.82714999999988,
2019-03-25,115.8,0.5999999999999943,1,-2.519999999999996,115.2,118.32,115.66,115.79,115.71,114.08,112.78,112.69,111.82,111.05,107.49200000000005,105.28289999999983,104.90799999999986,
2019-03-26,116.05,0.25,1,0.8499999999999943,115.8,115.2,118.32,115.66,115.79,115.71,114.08,112.78,112.69,111.82,107.79800000000004,105.42999999999982,104.99794999999986,
2019-03-27,114.93,-1.1199999999999903,0,-0.8699999999999903,116.05,115.8,115.2,118.32,115.66,115.79,115.71,114.08,112.78,112.69,108.09640000000005,105.56709999999983,105.07864999999985,
2019-03-28,115.08,0.14999999999999147,1,-0.9699999999999989,114.93,116.05,115.8,115.2,118.32,115.66,115.79,115.71,114.08,112.78,108.33980000000005,105.67559999999983,105.16289999999987,
2019-03-29,116.08,1.0,1,1.1499999999999915,115.08,114.93,116.05,115.8,115.2,118.32,115.66,115.79,115.71,114.08,108.59600000000005,105.80279999999982,105.25089999999987,
2019-04-01,117.14,1.0600000000000023,1,2.0600000000000023,116.08,115.08,114.93,116.05,115.8,115.2,118.32,115.66,115.79,115.71,108.85880000000004,105.93829999999981,105.34644999999988,
2019-04-02,117.31,0.1700000000000017,1,1.230000000000004,117.14,116.08,115.08,114.93,116.05,115.8,115.2,118.32,115.66,115.79,109.09380000000004,106.06229999999981,105.44004999999989,
2019-04-03,118.07,0.7599999999999909,1,0.9299999999999926,117.31,117.14,116.08,115.08,114.93,116.05,115.8,115.2,118.32,115.66,109.38380000000005,106.1918999999998,105.54374999999987,
2019-04-04,117.47,-0.5999999999999943,0,0.1599999999999966,118.07,117.31,117.14,116.08,115.08,114.93,116.05,115.8,115.2,118.32,109.64160000000005,106.2740999999998,105.64089999999987,
2019-04-05,118.0,0.5300000000000011,1,-0.06999999999999318,117.47,118.07,117.31,117.14,116.08,115.08,114.93,116.05,115.8,115.2,109.92000000000006,106.3635999999998,105.74069999999988,
2019-04-08,118.04,0.04000000000000625,1,0.5700000000000074,118.0,117.47,118.07,117.31,117.14,116.08,115.08,114.93,116.05,115.8,110.18020000000006,106.47479999999982,105.83579999999988,
2019-04-09,117.4,-0.6400000000000006,0,-0.5999999999999943,118.04,118.0,117.47,118.07,117.31,117.14,116.08,115.08,114.93,116.05,110.46860000000007,106.60599999999981,105.93124999999988,
2019-04-10,118.29,0.8900000000000006,1,0.25,117.4,118.04,118.0,117.47,118.07,117.31,117.14,116.08,115.08,114.93,110.81680000000006,106.7453999999998,106.03469999999989,
2019-04-11,118.43,0.14000000000000057,1,1.0300000000000011,118.29,117.4,118.04,118.0,117.47,118.07,117.31,117.14,116.08,115.08,111.10040000000006,106.9009999999998,106.14864999999989,
2019-04-12,119.04,0.6099999999999994,1,0.75,118.43,118.29,117.4,118.04,118.0,117.47,118.07,117.31,117.14,116.08,111.43440000000005,107.03999999999982,106.26229999999988,
2019-04-15,119.14,0.09999999999999432,1,0.7099999999999937,119.04,118.43,118.29,117.4,118.04,118.0,117.47,118.07,117.31,117.14,111.80260000000007,107.17009999999982,106.38394999999987,
2019-04-16,118.86,-0.28000000000000114,0,-0.18000000000000682,119.14,119.04,118.43,118.29,117.4,118.04,118.0,117.47,118.07,117.31,112.10720000000006,107.33339999999981,106.49889999999988,
2019-04-17,119.85,0.9899999999999949,1,0.7099999999999937,118.86,119.14,119.04,118.43,118.29,117.4,118.04,118.0,117.47,118.07,112.40260000000008,107.53509999999982,106.61889999999988,
2019-04-18,121.42,1.5700000000000074,1,2.5600000000000023,119.85,118.86,119.14,119.04,118.43,118.29,117.4,118.04,118.0,117.47,112.75280000000008,107.73879999999983,106.73989999999986,
2019-04-22,121.8,0.37999999999999545,1,1.9500000000000028,121.42,119.85,118.86,119.14,119.04,118.43,118.29,117.4,118.04,118.0,113.12540000000008,107.94669999999982,106.86749999999988,
2019-04-23,123.46,1.6599999999999966,1,2.039999999999992,121.8,121.42,119.85,118.86,119.14,119.04,118.43,118.29,117.4,118.04,113.52340000000008,108.1378999999998,106.99994999999986,
2019-04-24,123.03,-0.4299999999999926,0,1.230000000000004,123.46,121.8,121.42,119.85,118.86,119.14,119.04,118.43,118.29,117.4,113.92100000000008,108.31819999999982,107.12344999999985,
2019-04-25,127.11,4.079999999999998,1,3.6500000000000057,123.03,123.46,121.8,121.42,119.85,118.86,119.14,119.04,118.43,118.29,114.36820000000007,108.50029999999983,107.26399999999985,
2019-04-26,127.84,0.730000000000004,1,4.810000000000002,127.11,123.03,123.46,121.8,121.42,119.85,118.86,119.14,119.04,118.43,114.83140000000007,108.69879999999984,107.40684999999985,
2019-04-29,127.72,-0.12000000000000455,0,0.6099999999999994,127.84,127.11,123.03,123.46,121.8,121.42,119.85,118.86,119.14,119.04,115.29060000000007,108.88929999999982,107.54979999999985,
2019-04-30,128.54,0.8199999999999932,1,0.6999999999999886,127.72,127.84,127.11,123.03,123.46,121.8,121.42,119.85,118.86,119.14,115.74020000000006,109.07619999999983,107.68609999999985,
2019-05-01,125.86,-2.6799999999999926,0,-1.8599999999999994,128.54,127.72,127.84,127.11,123.03,123.46,121.8,121.42,119.85,118.86,116.13720000000005,109.27129999999983,107.80299999999987,
2019-05-02,124.22,-1.6400000000000006,0,-4.319999999999993,125.86,128.54,127.72,127.84,127.11,123.03,123.46,121.8,121.42,119.85,116.51240000000006,109.44339999999983,107.91419999999988,
2019-05-03,126.86,2.6400000000000006,1,1.0,124.22,125.86,128.54,127.72,127.84,127.11,123.03,123.46,121.8,121.42,116.89600000000004,109.68469999999984,108.03354999999986,
2019-05-06,126.13,-0.730000000000004,0,1.9099999999999966,126.86,124.22,125.86,128.54,127.72,127.84,127.11,123.03,123.46,121.8,117.23420000000004,109.89159999999981,108.15329999999987,
2019-05-07,123.54,-2.589999999999989,0,-3.319999999999993,126.13,126.86,124.22,125.86,128.54,127.72,127.84,127.11,123.03,123.46,117.50840000000004,110.06279999999983,108.26359999999988,
2019-05-08,123.53,-0.010000000000005116,0,-2.5999999999999943,123.54,126.13,126.86,124.22,125.86,128.54,127.72,127.84,127.11,123.03,117.76740000000004,110.22909999999983,108.36474999999987,
2019-05-09,123.52,-0.010000000000005116,0,-0.020000000000010232,123.53,123.54,126.13,126.86,124.22,125.86,128.54,127.72,127.84,127.11,118.02980000000005,110.39169999999984,108.45759999999987,
2019-05-10,125.12,1.6000000000000085,1,1.5900000000000034,123.52,123.53,123.54,126.13,126.86,124.22,125.86,128.54,127.72,127.84,118.32700000000004,110.60379999999985,108.55994999999986,
2019-05-13,121.4,-3.719999999999999,0,-2.1199999999999903,125.12,123.52,123.53,123.54,126.13,126.86,124.22,125.86,128.54,127.72,118.54000000000003,110.80949999999984,108.62829999999987,
2019-05-14,122.76,1.3599999999999994,1,-2.3599999999999994,121.4,125.12,123.52,123.53,123.54,126.13,126.86,124.22,125.86,128.54,118.78540000000004,111.01819999999985,108.70929999999986,
2019-05-15,124.49,1.7299999999999898,1,3.089999999999989,122.76,121.4,125.12,123.52,123.53,123.54,126.13,126.86,124.22,125.86,119.07640000000005,111.24689999999984,108.80839999999988,
2019-05-16,127.36,2.8700000000000045,1,4.599999999999994,124.49,122.76,121.4,125.12,123.52,123.53,123.54,126.13,126.86,124.22,119.42400000000005,111.52569999999986,108.93304999999988,
2019-05-17,126.51,-0.8499999999999943,0,2.0200000000000102,127.36,124.49,122.76,121.4,125.12,123.52,123.53,123.54,126.13,126.86,119.78120000000007,111.82809999999985,109.04999999999987,
2019-05-20,124.69,-1.8200000000000074,0,-2.6700000000000017,126.51,127.36,124.49,122.76,121.4,125.12,123.52,123.53,123.54,126.13,120.09980000000004,112.15249999999986,109.15689999999987,
2019-05-21,125.36,0.6700000000000017,1,-1.1500000000000057,124.69,126.51,127.36,124.49,122.76,121.4,125.12,123.52,123.53,123.54,120.38600000000004,112.42059999999987,109.26089999999985,
2019-05-22,126.12,0.7600000000000051,1,1.4300000000000068,125.36,124.69,126.51,127.36,124.49,122.76,121.4,125.12,123.52,123.53,120.67200000000004,112.69019999999988,109.36639999999984,
2019-05-23,124.65,-1.4699999999999989,0,-0.7099999999999937,126.12,125.36,124.69,126.51,127.36,124.49,122.76,121.4,125.12,123.52,120.91120000000005,112.95289999999989,109.46409999999986,
2019-05-24,124.71,0.05999999999998806,1,-1.4100000000000108,124.65,126.12,125.36,124.69,126.51,127.36,124.49,122.76,121.4,125.12,121.14980000000006,113.20459999999986,109.55844999999985,
2019-05-28,124.63,-0.0799999999999983,0,-0.020000000000010232,124.71,124.65,126.12,125.36,124.69,126.51,127.36,124.49,122.76,121.4,121.36080000000005,113.45989999999985,109.64944999999985,
2019-05-29,123.42,-1.2099999999999937,0,-1.289999999999992,124.63,124.71,124.65,126.12,125.36,124.69,126.51,127.36,124.49,122.76,121.51500000000006,113.73959999999984,109.73349999999984,
2019-05-30,124.2,0.7800000000000011,1,-0.4299999999999926,123.42,124.63,124.71,124.65,126.12,125.36,124.69,126.51,127.36,124.49,121.68320000000006,113.98269999999985,109.82474999999984,
2019-05-31,122.18,-2.019999999999996,0,-1.2399999999999949,124.2,123.42,124.63,124.71,124.65,126.12,125.36,124.69,126.51,127.36,121.81360000000006,114.20429999999986,109.90969999999984,
2019-06-03,118.38,-3.8000000000000114,0,-5.820000000000007,122.18,124.2,123.42,124.63,124.71,124.65,126.12,125.36,124.69,126.51,121.81480000000006,114.38059999999984,109.96909999999986,
2019-06-04,121.66,3.280000000000001,1,-0.5200000000000102,118.38,122.18,124.2,123.42,124.63,124.71,124.65,126.12,125.36,124.69,121.94400000000007,114.57529999999984,110.05214999999986,
2019-06-05,124.3,2.6400000000000006,1,5.920000000000002,121.66,118.38,122.18,124.2,123.42,124.63,124.71,124.65,126.12,125.36,122.11400000000008,114.80299999999983,110.14844999999985,
2019-06-06,126.27,1.9699999999999989,1,4.609999999999999,124.3,121.66,118.38,122.18,124.2,123.42,124.63,124.71,124.65,126.12,122.31840000000007,115.05819999999983,110.25489999999985,
2019-06-07,129.8,3.5300000000000153,1,5.500000000000014,126.27,124.3,121.66,118.38,122.18,124.2,123.42,124.63,124.71,124.65,122.61580000000008,115.35609999999983,110.38249999999985,
2019-06-10,130.99,1.1899999999999977,1,4.720000000000013,129.8,126.27,124.3,121.66,118.38,122.18,124.2,123.42,124.63,124.71,122.93400000000007,115.63689999999983,110.52034999999987,
2019-06-11,130.49,-0.5,0,0.6899999999999977,130.99,129.8,126.27,124.3,121.66,118.38,122.18,124.2,123.42,124.63,123.22220000000007,115.90909999999981,110.65044999999988,
2019-06-12,129.89,-0.6000000000000227,0,-1.1000000000000227,130.49,130.99,129.8,126.27,124.3,121.66,118.38,122.18,124.2,123.42,123.47720000000007,116.16799999999981,110.77509999999988,
2019-06-13,130.71,0.8200000000000216,1,0.21999999999999886,129.89,130.49,130.99,129.8,126.27,124.3,121.66,118.38,122.18,124.2,123.74520000000005,116.4194999999998,110.89974999999987,
2019-06-14,130.84,0.12999999999999545,1,0.950000000000017,130.71,129.89,130.49,130.99,129.8,126.27,124.3,121.66,118.38,122.18,124.00060000000006,116.69219999999981,111.01919999999987,
2019-06-17,131.24,0.4000000000000057,1,0.5300000000000011,130.84,130.71,129.89,130.49,130.99,129.8,126.27,124.3,121.66,118.38,124.27600000000005,116.95879999999981,111.13744999999989,
2019-06-18,133.52,2.280000000000001,1,2.680000000000007,131.24,130.84,130.71,129.89,130.49,130.99,129.8,126.27,124.3,121.66,124.58640000000007,117.25319999999982,111.25849999999987,
2019-06-19,134.04,0.5199999999999818,1,2.799999999999983,133.52,131.24,130.84,130.71,129.89,130.49,130.99,129.8,126.27,124.3,124.90640000000006,117.54329999999982,111.38249999999988,
2019-06-20,135.29,1.25,1,1.7699999999999818,134.04,133.52,131.24,130.84,130.71,129.89,130.49,130.99,129.8,126.27,125.26420000000007,117.86639999999983,111.51089999999988,
2019-06-21,135.31,0.020000000000010232,1,1.2700000000000102,135.29,134.04,133.52,131.24,130.84,130.71,129.89,130.49,130.99,129.8,125.60460000000008,118.21069999999983,111.6423999999999,
2019-06-24,136.11,0.8000000000000114,1,0.8200000000000216,135.31,135.29,134.04,133.52,131.24,130.84,130.71,129.89,130.49,130.99,125.95820000000008,118.52929999999984,111.79364999999989,
2019-06-25,131.81,-4.300000000000011,0,-3.5,136.11,135.31,135.29,134.04,133.52,131.24,130.84,130.71,129.89,130.49,126.21360000000008,118.82399999999983,111.92214999999989,
2019-06-26,132.3,0.4900000000000091,1,-3.8100000000000023,131.81,136.11,135.31,135.29,134.04,133.52,131.24,130.84,130.71,129.89,126.47680000000008,119.13969999999983,112.05569999999989,
2019-06-27,132.52,0.21999999999999886,1,0.710000000000008,132.3,131.81,136.11,135.31,135.29,134.04,133.52,131.24,130.84,130.71,126.75000000000009,119.42859999999985,112.18464999999989,
2019-06-28,132.33,-0.18999999999999773,0,0.030000000000001137,132.52,132.3,131.81,136.11,135.31,135.29,134.04,133.52,131.24,130.84,126.99960000000009,119.70109999999984,112.3035499999999,
2019-07-01,134.03,1.6999999999999886,1,1.509999999999991,132.33,132.52,132.3,131.81,136.11,135.31,135.29,134.04,133.52,131.24,127.25180000000007,120.00229999999985,112.4286499999999,
2019-07-02,134.92,0.8899999999999864,1,2.589999999999975,134.03,132.33,132.52,132.3,131.81,136.11,135.31,135.29,134.04,133.52,127.51420000000007,120.31979999999984,112.55234999999989,
2019-07-03,135.79,0.8700000000000045,1,1.759999999999991,134.92,134.03,132.33,132.52,132.3,131.81,136.11,135.31,135.29,134.04,127.76080000000007,120.64209999999986,112.6781499999999,
2019-07-05,135.39,-0.4000000000000057,0,0.46999999999999886,135.79,134.92,134.03,132.33,132.52,132.3,131.81,136.11,135.31,135.29,128.0080000000001,120.96449999999986,112.80794999999989,
2019-07-08,135.3,-0.08999999999997499,0,-0.4899999999999807,135.39,135.79,134.92,134.03,132.33,132.52,132.3,131.81,136.11,135.31,128.1718000000001,121.26999999999985,112.93209999999988,
2019-07-09,134.8,-0.5,0,-0.589999999999975,135.3,135.39,135.79,134.92,134.03,132.33,132.52,132.3,131.81,136.11,128.3110000000001,121.57119999999985,113.06109999999988,
2019-07-10,136.17,1.3699999999999761,1,0.8699999999999761,134.8,135.3,135.39,135.79,134.92,134.03,132.33,132.52,132.3,131.81,128.4800000000001,121.88529999999984,113.18784999999987,
2019-07-11,136.72,0.5500000000000114,1,1.9199999999999875,136.17,134.8,135.3,135.39,135.79,134.92,134.03,132.33,132.52,132.3,128.6436000000001,122.19189999999985,113.31399999999987,
2019-07-12,137.21,0.4900000000000091,1,1.0400000000000205,136.72,136.17,134.8,135.3,135.39,135.79,134.92,134.03,132.33,132.52,128.8706000000001,122.50389999999983,113.44054999999986,
2019-07-15,137.21,0.0,0,0.4900000000000091,137.21,136.72,136.17,134.8,135.3,135.39,135.79,134.92,134.03,132.33,129.1304000000001,122.82139999999983,113.56819999999985,
2019-07-16,135.41,-1.8000000000000114,0,-1.8000000000000114,137.21,137.21,136.72,136.17,134.8,135.3,135.39,135.79,134.92,134.03,129.30140000000011,123.09869999999982,113.68914999999984,
2019-07-17,134.61,-0.799999999999983,0,-2.5999999999999943,135.41,137.21,137.21,136.72,136.17,134.8,135.3,135.39,135.79,134.92,129.4710000000001,123.35259999999984,113.80399999999985,
2019-07-18,134.76,0.14999999999997726,1,-0.6500000000000057,134.61,135.41,137.21,137.21,136.72,136.17,134.8,135.3,135.39,135.79,129.6954000000001,123.60189999999984,113.91979999999985,
2019-07-19,134.96,0.20000000000001705,1,0.3499999999999943,134.76,134.61,135.41,137.21,137.21,136.72,136.17,134.8,135.3,135.39,129.9240000000001,123.84569999999984,114.03054999999983,
2019-07-22,136.75,1.789999999999992,1,1.990000000000009,134.96,134.76,134.61,135.41,137.21,137.21,136.72,136.17,134.8,135.3,130.1886000000001,124.10919999999983,114.15249999999983,
2019-07-23,137.6,0.8499999999999943,1,2.6399999999999864,136.75,134.96,134.76,134.61,135.41,137.21,137.21,136.72,136.17,134.8,130.4382000000001,124.38259999999984,114.27859999999983,
2019-07-24,139.01,1.4099999999999966,1,2.259999999999991,137.6,136.75,134.96,134.76,134.61,135.41,137.21,137.21,136.72,136.17,130.79040000000012,124.66519999999984,114.42334999999981,
2019-07-25,138.49,-0.5199999999999818,0,0.8900000000000148,139.01,137.6,136.75,134.96,134.76,134.61,135.41,137.21,137.21,136.72,131.1050000000001,124.94519999999984,114.56869999999982,
2019-07-26,139.62,1.1299999999999955,1,0.6100000000000136,138.49,139.01,137.6,136.75,134.96,134.76,134.61,135.41,137.21,137.21,131.40760000000012,125.24199999999985,114.72594999999983,
2019-07-29,139.32,-0.30000000000001137,0,0.8299999999999841,139.62,138.49,139.01,137.6,136.75,134.96,134.76,134.61,135.41,137.21,131.6468000000001,125.53539999999984,114.87484999999982,
2019-07-30,138.64,-0.6800000000000068,0,-0.9800000000000182,139.32,139.62,138.49,139.01,137.6,136.75,134.96,134.76,134.61,135.41,131.8894000000001,125.83529999999985,115.05009999999982,
2019-07-31,134.61,-4.029999999999973,0,-4.7099999999999795,138.64,139.32,139.62,138.49,139.01,137.6,136.75,134.96,134.76,134.61,132.08780000000013,126.09379999999985,115.20639999999983,
2019-08-01,136.38,1.7699999999999818,1,-2.259999999999991,134.61,138.64,139.32,139.62,138.49,139.01,137.6,136.75,134.96,134.76,132.3082000000001,126.34709999999984,115.35369999999985,
2019-08-02,135.24,-1.1399999999999864,0,0.6299999999999955,136.38,134.61,138.64,139.32,139.62,138.49,139.01,137.6,136.75,134.96,132.49060000000011,126.58129999999984,115.50489999999985,
2019-08-05,130.6,-4.640000000000015,0,-5.780000000000001,135.24,136.38,134.61,138.64,139.32,139.62,138.49,139.01,137.6,136.75,132.60960000000014,126.76039999999985,115.61634999999984,
2019-08-06,133.05,2.450000000000017,1,-2.1899999999999977,130.6,135.24,136.38,134.61,138.64,139.32,139.62,138.49,139.01,137.6,132.77640000000014,126.96309999999983,115.74144999999984,
2019-08-07,133.64,0.589999999999975,1,3.039999999999992,133.05,130.6,135.24,136.38,134.61,138.64,139.32,139.62,138.49,139.01,132.95660000000015,127.15869999999983,115.88029999999985,
2019-08-08,137.2,3.5600000000000023,1,4.149999999999977,133.64,133.05,130.6,135.24,136.38,134.61,138.64,139.32,139.62,138.49,133.23220000000015,127.37359999999984,116.03614999999985,
2019-08-09,136.04,-1.1599999999999966,0,2.4000000000000057,137.2,133.64,133.05,130.6,135.24,136.38,134.61,138.64,139.32,139.62,133.46900000000014,127.57609999999984,116.18144999999986,
2019-08-12,134.14,-1.9000000000000057,0,-3.0600000000000023,136.04,137.2,133.64,133.05,130.6,135.24,136.38,134.61,138.64,139.32,133.70820000000015,127.76089999999984,116.32474999999985,
2019-08-13,136.92,2.780000000000001,1,0.8799999999999955,134.14,136.04,137.2,133.64,133.05,130.6,135.24,136.38,134.61,138.64,134.07900000000015,127.94689999999984,116.51014999999985,
2019-08-14,132.79,-4.1299999999999955,0,-1.3499999999999943,136.92,134.14,136.04,137.2,133.64,133.05,130.6,135.24,136.38,134.61,134.30160000000015,128.12279999999984,116.64569999999985,
2019-08-15,132.49,-0.29999999999998295,0,-4.429999999999978,132.79,136.92,134.14,136.04,137.2,133.64,133.05,130.6,135.24,136.38,134.46540000000013,128.28969999999984,116.78629999999987,
2019-08-16,134.92,2.4299999999999784,1,2.1299999999999955,132.49,132.79,136.92,134.14,136.04,137.2,133.64,133.05,130.6,135.24,134.63840000000013,128.47839999999985,116.95419999999986,
2019-08-19,137.18,2.2600000000000193,1,4.689999999999998,134.92,132.49,132.79,136.92,134.14,136.04,137.2,133.64,133.05,130.6,134.78600000000014,128.70089999999985,117.13399999999984,
2019-08-20,136.04,-1.1400000000000148,0,1.1200000000000045,137.18,134.92,132.49,132.79,136.92,134.14,136.04,137.2,133.64,133.05,134.88700000000014,128.91049999999987,117.29304999999985,
2019-08-21,137.56,1.5200000000000102,1,0.37999999999999545,136.04,137.18,134.92,132.49,132.79,136.92,134.14,136.04,137.2,133.64,135.02840000000015,129.12529999999987,117.46404999999986,
2019-08-22,136.56,-1.0,0,0.5200000000000102,137.56,136.04,137.18,134.92,132.49,132.79,136.92,134.14,136.04,137.2,135.16180000000014,129.31949999999986,117.62889999999987,
2019-08-23,132.21,-4.349999999999994,0,-5.349999999999994,136.56,137.56,136.04,137.18,134.92,132.49,132.79,136.92,134.14,136.04,135.19180000000014,129.46849999999986,117.76539999999986,
2019-08-26,134.25,2.039999999999992,1,-2.3100000000000023,132.21,136.56,137.56,136.04,137.18,134.92,132.49,132.79,136.92,134.14,135.26000000000013,129.63029999999986,117.91109999999986,
2019-08-27,134.54,0.28999999999999204,1,2.329999999999984,134.25,132.21,136.56,137.56,136.04,137.18,134.92,132.49,132.79,136.92,135.32600000000014,129.80099999999987,118.03754999999987,
2019-08-28,134.36,-0.1799999999999784,0,0.11000000000001364,134.54,134.25,132.21,136.56,137.56,136.04,137.18,134.92,132.49,132.79,135.34280000000012,129.96459999999988,118.16409999999988,
2019-08-29,136.9,2.539999999999992,1,2.3600000000000136,134.36,134.54,134.25,132.21,136.56,137.56,136.04,137.18,134.92,132.49,135.40000000000012,130.15319999999986,118.3139999999999,
2019-08-30,136.64,-0.2600000000000193,0,2.2799999999999727,136.9,134.36,134.54,134.25,132.21,136.56,137.56,136.04,137.18,134.92,135.42700000000013,130.34559999999988,118.4757999999999,
2019-09-03,134.83,-1.8099999999999739,0,-2.069999999999993,136.64,136.9,134.36,134.54,134.25,132.21,136.56,137.56,136.04,137.18,135.41740000000013,130.51099999999985,118.62819999999991,
2019-09-04,136.41,1.579999999999984,1,-0.22999999999998977,134.83,136.64,136.9,134.36,134.54,134.25,132.21,136.56,137.56,136.04,135.42340000000013,130.69079999999985,118.7958999999999,
2019-09-05,138.81,2.4000000000000057,1,3.9799999999999898,136.41,134.83,136.64,136.9,134.36,134.54,134.25,132.21,136.56,137.56,135.56340000000012,130.88849999999985,118.96424999999992,
2019-09-06,137.87,-0.9399999999999977,0,1.460000000000008,138.81,136.41,134.83,136.64,136.9,134.36,134.54,134.25,132.21,136.56,135.67480000000012,131.07579999999984,119.1229499999999,
2019-09-09,136.3,-1.5699999999999932,0,-2.509999999999991,137.87,138.81,136.41,134.83,136.64,136.9,134.36,134.54,134.25,132.21,135.75040000000013,131.25019999999984,119.29179999999991,
2019-09-10,134.87,-1.4300000000000068,0,-3.0,136.3,137.87,138.81,136.41,134.83,136.64,136.9,134.36,134.54,134.25,135.8012000000001,131.40039999999985,119.46774999999991,
2019-09-11,134.91,0.03999999999999204,1,-1.3900000000000148,134.87,136.3,137.87,138.81,136.41,134.83,136.64,136.9,134.36,134.54,135.81880000000012,131.53529999999984,119.6370499999999,
2019-09-12,136.3,1.3900000000000148,1,1.4300000000000068,134.91,134.87,136.3,137.87,138.81,136.41,134.83,136.64,136.9,134.36,135.84640000000013,131.68029999999985,119.81349999999992,
2019-09-13,136.1,-0.20000000000001705,0,1.1899999999999977,136.3,134.91,134.87,136.3,137.87,138.81,136.41,134.83,136.64,136.9,135.85260000000014,131.80669999999986,119.9722999999999,
2019-09-16,135.12,-0.9799999999999898,0,-1.1800000000000068,136.1,136.3,134.91,134.87,136.3,137.87,138.81,136.41,134.83,136.64,135.84720000000013,131.92759999999987,120.1228999999999,
2019-09-17,136.17,1.049999999999983,1,0.06999999999999318,135.12,136.1,136.3,134.91,134.87,136.3,137.87,138.81,136.41,134.83,135.8646000000001,132.01819999999987,120.25924999999988,
2019-09-18,137.29,1.1200000000000045,1,2.1699999999999875,136.17,135.12,136.1,136.3,134.91,134.87,136.3,137.87,138.81,136.41,135.91440000000011,132.11269999999985,120.40574999999988,
2019-09-19,139.82,2.530000000000001,1,3.6500000000000057,137.29,136.17,135.12,136.1,136.3,134.91,134.87,136.3,137.87,138.81,135.9874000000001,132.23369999999986,120.56149999999988,
2019-09-20,138.2,-1.6200000000000045,0,0.9099999999999966,139.82,137.29,136.17,135.12,136.1,136.3,134.91,134.87,136.3,137.87,136.0170000000001,132.33029999999985,120.7032499999999,
2019-09-23,137.91,-0.28999999999999204,0,-1.9099999999999966,138.2,139.82,137.29,136.17,135.12,136.1,136.3,134.91,134.87,136.3,136.0310000000001,132.45079999999984,120.8610499999999,
2019-09-24,136.16,-1.75,0,-2.039999999999992,137.91,138.2,139.82,137.29,136.17,135.12,136.1,136.3,134.91,134.87,136.0100000000001,132.57019999999986,121.00679999999991,
2019-09-25,138.12,1.960000000000008,1,0.21000000000000796,136.16,137.91,138.2,139.82,137.29,136.17,135.12,136.1,136.3,134.91,136.06420000000008,132.68279999999987,121.1837499999999,
2019-09-26,138.3,0.18000000000000682,1,2.140000000000015,138.12,136.16,137.91,138.2,139.82,137.29,136.17,135.12,136.1,136.3,136.1380000000001,132.80449999999985,121.34804999999992,
2019-09-27,136.51,-1.7900000000000205,0,-1.6100000000000136,138.3,138.12,136.16,137.91,138.2,139.82,137.29,136.17,135.12,136.1,136.17300000000012,132.93419999999986,121.49849999999991,
2019-09-30,137.8,1.2900000000000205,1,-0.5,136.51,138.3,138.12,136.16,137.91,138.2,139.82,137.29,136.17,135.12,136.2298000000001,133.07689999999985,121.6529999999999,
2019-10-01,135.85,-1.950000000000017,0,-0.6599999999999966,137.8,136.51,138.3,138.12,136.16,137.91,138.2,139.82,137.29,136.17,136.21180000000012,133.20019999999985,121.7959499999999,
2019-10-02,133.46,-2.3899999999999864,0,-4.340000000000003,135.85,137.8,136.51,138.3,138.12,136.16,137.91,138.2,139.82,137.29,136.1290000000001,133.28359999999984,121.9436999999999,
2019-10-03,135.07,1.6099999999999852,1,-0.7800000000000011,133.46,135.85,137.8,136.51,138.3,138.12,136.16,137.91,138.2,139.82,136.0502000000001,133.42029999999983,122.11489999999989,
2019-10-04,136.9,1.8300000000000125,1,3.4399999999999977,135.07,133.46,135.85,137.8,136.51,138.3,138.12,136.16,137.91,138.2,136.0184000000001,133.56169999999983,122.2899499999999,
2019-10-07,135.9,-1.0,0,0.8300000000000125,136.9,135.07,133.46,135.85,137.8,136.51,138.3,138.12,136.16,137.91,135.94400000000007,133.6757999999998,122.46134999999991,
2019-10-08,134.47,-1.4300000000000068,0,-2.430000000000007,135.9,136.9,135.07,133.46,135.85,137.8,136.51,138.3,138.12,136.16,135.8470000000001,133.7468999999998,122.63629999999992,
2019-10-09,137.01,2.539999999999992,1,1.1099999999999852,134.47,135.9,136.9,135.07,133.46,135.85,137.8,136.51,138.3,138.12,135.8144000000001,133.8518999999998,122.8399999999999,
2019-10-10,137.87,0.8600000000000136,1,3.4000000000000057,137.01,134.47,135.9,136.9,135.07,133.46,135.85,137.8,136.51,138.3,135.8796000000001,133.9836999999998,123.0680999999999,
2019-10-11,138.44,0.5699999999999932,1,1.4300000000000068,137.87,137.01,134.47,135.9,136.9,135.07,133.46,135.85,137.8,136.51,135.9208000000001,134.1144999999998,123.2675499999999,
